,0,1,3,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU130,0.00914246632309617,0.0172965413637834,0.0153614408812855,0.013933482856055,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus stomatis
OTU491,0.000176764972760005,0.000273723890597147,1.7648512230419e-05,0.000156045791862524,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family XIII UCG-001,Eubacterium sp.
OTU340,0.000601741738299777,0.000755456634498734,0.00145010631245578,0.000935768228418098,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] brachy group,Eubacterium brachy
OTU499,3.21800185311957e-05,0.000354956925497419,0,0.000129045648009538,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family XIII AD3011 group,uncultured Eubacteriaceae bacterium
OTU133,0.0272017992735235,0.00214169758656751,0.00774220598379774,0.0123619009479629,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,?
OTU318,0.000912056533155466,0.000663022188452887,0.000738303312424625,0.000771127344677659,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Mogibacterium,?
OTU720,1.82195824071712e-05,0.000124714595445039,0,4.76447259507368e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] brachy group,Eubacterium sp.
OTU389,0.000134888826700931,0.000729100711832537,0.000593326805856511,0.00048577211479666,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,[Eubacterium] nodatum
OTU697,3.3410132948942e-05,0.00012022900389556,0,5.12130456148341e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,?
OTU221,0.000802138910085838,0.0120811924922966,0.000191805416739478,0.00435837893970731,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] saphenum group,Eubacterium saphenum
OTU402,0.000277115872330308,0.000195035460992908,5.69180979362898e-05,0.000176356477086502,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Amnipila,?
OTU381,0.000305540234815464,0.00102506054576517,0.000177187082618301,0.000502595954399644,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,?,?
OTU681,2.34898934733331e-05,0.000316583203822023,0,0.000113357699098452,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,?,?
OTU651,0.000157572069250094,0,5.78285383836924e-05,7.18002025445955e-05,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,?,?
OTU175,0.00809409717427772,0.00209804312560339,0.00175017721402436,0.00398077250463516,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,?,?,?
OTU449,0.000178802896090771,0.000182275177958134,0.00117435826207785,0.000511812112042252,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,?,?,?
OTU166,0.00578086107953188,0.00255839927192465,0.00133789651161859,0.00322571895435838,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,?,?,?
OTU436,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,?,?,?
OTU368,0.00227281651230967,0,0.000529605747474798,0.00093414075326149,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,?
OTU265,0.00470066845065845,0.000149761845054172,0.000219089763672535,0.00168984001979505,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium sp. Marseille-P2749
OTU12,0.615795223162486,0.289822775728859,0.0250297137690292,0.310215904220125,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum
OTU61,0.0468017736098328,0.0332075519116689,0.00286168937929126,0.0276236716335977,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,?
OTU110,0.0404126470771488,0.000574544481234628,0.000837270360823646,0.0139414873064024,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,?,?
OTU494,0.000138129345119816,0,0,4.60431150399388e-05,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,?,?,?
OTU285,0.00249509560753063,0.000617351454425178,0.00326497074041712,0.00212580593412431,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU583,0.000303498457754897,4.87917025605338e-05,0.000106430898411613,0.000152907019575681,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU84,0.0576817247312835,0.0118768686446622,0.0144389847067623,0.027999192694236,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU313,0.0016921390480838,0.000406397730940657,0.00063808290942735,0.00091220656281727,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU369,0.000535501985504794,0.000295081458013015,0.00208487577284845,0.000971819738788752,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU424,0.000456105812290334,0.000160054306655946,0.00015310578157845,0.000256421966841577,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU501,0.000435123217536542,2.51240334721657e-05,5.93846438383888e-05,0.000173210631615699,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii
OTU365,0.000624512500550702,0.000455748328073872,0.000630829959502033,0.000570363596042203,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia hongkongensis
OTU227,0.00302813867672208,0.00239870481274232,0.00149905674580111,0.00230863341175517,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia shahii
OTU187,0.00725619760272039,0.00262195331363681,0.00185118695561351,0.0039097792906569,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU51,0.145643477156467,0.0108975109357595,0.0320879692906067,0.0628763191276112,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU319,0.00167117981501149,0.000589721683285192,0.000290829734560253,0.000850577077618977,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia buccalis
OTU360,0.0020358976447198,0,0,0.000678632548239932,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU295,0.00211353373433906,9.17443062771562e-05,0.00186808325541893,0.00135778709867838,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,?
OTU206,0.00486399743842315,0,0,0.00162133247947438,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,?,?
OTU518,0.000258087363863807,0.000209372856216911,5.69180979362898e-05,0.000174792772672336,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia goodfellowii
OTU484,0.000308927976237679,0,0,0.000102975992079226,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU99,0.0528517662355822,0.0021826200667816,0.00652079381087954,0.0205183933710811,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,?
OTU246,0.00769935711578823,0,0,0.00256645237192941,Bacteria,Firmicutes,Bacilli,Lactobacillales,?,?,?
OTU685,0.000194124778340413,0,0,6.47082594468043e-05,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,Clostridiales bacterium canine oral taxon 260,?,?
OTU561,0.000219765217773327,2.67215348849638e-05,7.15623104043724e-05,0.000106016354354221,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,Clostridiales bacterium feline oral taxon 148,?,?
OTU688,6.09677958081648e-05,3.47266348893836e-05,3.55669369753877e-05,4.3753789224312e-05,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Howardella,?
OTU249,0.00406595514950232,0.00244846203979372,0.000758393522945835,0.00242427023741396,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Catonella,?
OTU492,0.000104911943786941,6.89736728232441e-05,7.48365226812585e-05,8.29073797638147e-05,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Catonella,Catonella sp. oral clone FL037
OTU283,0.00196790407208799,0.00123385480534878,0.000454168064552259,0.00121864231399634,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Shuttleworthia,Shuttleworthia satelles
OTU622,0.000179645879044516,0.000164620114603187,0,0.000114755331215901,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,?
OTU243,0.0031879125065919,0.000605508907191488,0.000320102432778489,0.00137117461552063,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Eubacterium sp.
OTU125,0.0257159866077017,0.0144525073958231,0.00124416378516248,0.0138042192628958,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Eubacterium sp.
OTU135,0.0471326580175354,0.00452383767415239,0.00342298502597438,0.0183598269058874,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum
OTU745,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Moryella,Moryella indoligenes
OTU115,0.0548188873511618,0.00731875608684747,0.00635580540005805,0.0228311496126891,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,?,?
OTU820,3.96658189847156e-05,9.59343041884917e-06,0,1.64197498011883e-05,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Eubacterium sp.
OTU208,0.00731835624300412,0.00320878430045152,0.00641309551584241,0.00564674535309935,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnospiraceae bacterium
OTU146,0.0255505661460084,0.0108793122254194,0.0233018804468193,0.019910586272749,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,?
OTU572,0.000160792424021425,0.000221473450099819,8.52752706052231e-05,0.000155847048242156,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,?
OTU751,6.49955586368265e-05,5.7560582513095e-05,0,4.08520470499738e-05,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Johnsonella ignava
OTU270,0.0017299876089199,0.00253397582379894,0.0019128363388547,0.00205893325719118,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Eubacterium sp.
OTU560,0.000236316463916113,5.34430697699276e-05,0,9.65865112286801e-05,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Firmicutes oral
OTU393,0.000547505627793499,0.000731622127157862,0.000235070384733642,0.000504732713228334,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,?
OTU194,0.0120300121354168,0.00282603695913079,0.00205788845367667,0.00563797918274142,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum
OTU143,0.021946486168328,0.00520943429096801,0.00848513581633857,0.0118803520918782,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus
OTU391,0.00106022320031453,0.000378587669192498,0.000291715601292854,0.000576842156933293,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum
OTU516,0.000433114441912293,0.000374410955656888,0,0.00026917513252306,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,?
OTU486,0.000467491219353108,2.87802912565475e-05,5.69180979362898e-05,0.000184396536181982,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae UCG-011,?
OTU768,0.000113779651872318,1.77304964539007e-05,2.11407551477739e-05,5.08836344913308e-05,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,?
OTU95,0,0,0.0964300898720653,0.0321433632906884,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Sphaerimonospora,Sphaerimonospora mesophila
OTU38,0,0,0.774544893118681,0.25818163103956,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,?
OTU21,0.0222360436343536,0.000139356215822073,0.54907966451279,0.190485021454322,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,?
OTU640,0.000171500480029525,0,6.6412086999834e-05,7.93041890097864e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus curtisii
OTU453,0.00044877471407757,0.000275786440723934,0.00170101925126348,0.000808526802021661,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium
OTU544,0.000353928332725501,9.59343041884917e-06,0.000159963304897305,0.000174495022680552,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia,Alloscardovia omnicolens
OTU548,0.000801376744948869,0.000268404181983762,0,0.000356593642310877,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Parascardovia,Parascardovia denticolens
OTU586,4.49185850645705e-05,0.000450858685357849,0.000345903516793246,0.000280560262405222,Bacteria,Actinobacteriota,Actinobacteria,?,?,?,?
OTU83,0.074890512864408,0.00609982240258767,0.00540576785627458,0.0287987010410901,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,?,?,?
OTU28,0.444993257236135,0.0989969133481611,0.0253227703580709,0.189770980314122,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia odontolytica
OTU405,0.00190985593573619,0.000132103906817422,0,0.000680653280851204,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia odontolytica
OTU539,0.000597777520009793,0.000123366765505849,2.89142691918462e-05,0.000250019518235829,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces timonensis
OTU540,0.000232751359591576,8.25686752401015e-05,0,0.000105106678277226,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces dentalis
OTU529,0.000206741529825469,0.000219371860665686,1.7648512230419e-05,0.000147920634240524,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,F0332,?
OTU608,0.000262209551544526,3.10612061066331e-05,5.00801282051282e-05,0.000114450295285429,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,F0332,Actinobaculum sp.
OTU709,6.18033063615469e-05,0,0.000221777438384761,9.45269149154358e-05,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,?,?
OTU241,0.00625656348246671,0.00156673915086343,0.000277095587568206,0.00270013274029945,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,?
OTU316,0.000988360303162398,0.00044342892988673,0.00112700983768788,0.000852933023579004,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium durum
OTU588,2.53504702512232e-05,0,0.000693756196350893,0.000239702222200705,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,?
OTU614,0,3.23022662990326e-05,0.000125056679372527,5.24529818905198e-05,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium accolens
OTU3,0.000105293945442777,6.26684213824654e-05,10.6139030625149,3.53802367496058,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
OTU422,2.07202353818739e-05,6.26684213824654e-05,0.00843832403055958,0.00284057089577464,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
OTU562,0.000699830370815357,5.34430697699276e-05,0,0.000251091146861762,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium australiense
OTU178,0.00552621381411605,0.00616796721778047,0.000957129020261034,0.00421710335071919,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,?
OTU606,0.000281161625639904,0,0,9.37205418799678e-05,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,?
OTU17,0.438272191193441,0.162454379683711,0.0837701852403985,0.228165585372517,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa
OTU114,0.0122764801957849,0.0124502514708724,0.00211146095641007,0.0089460642076891,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa
OTU304,0.00129659489688916,0.00198001842316091,0.000362534364818938,0.00121304922828967,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,?
OTU729,1.85384301657336e-05,3.07825146964532e-05,0.00105735933973821,0.000368893428200132,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,?,?
OTU341,0.0016825170126671,0.00190478445419838,0.000311705945998416,0.0012996691376213,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,?
OTU481,0.000847534340424606,4.88100445572713e-05,0,0.000298781461660626,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,?,?
OTU559,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Tropheryma,Tropheryma whipplei
OTU699,0.000334914351592089,9.59343041884917e-06,0,0.000114835927336979,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella scatoligenes
OTU346,0.00119092290988186,0.00151046215289689,0.000119554683952498,0.000940313248910415,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. oral taxon 807
OTU59,0.0741793390516834,0.0149140631425793,0.00960406109453809,0.0328991544296003,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,?
OTU348,0.00114083686824666,0.000541803448669261,3.3206043499917e-05,0.000571948786805281,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,?
OTU575,4.61404546552203e-05,3.83737216753967e-05,0,2.81713921102056e-05,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella genomosp.
OTU394,0.000115690085461249,0.000350337051206044,0.000290719421215685,0.000252248852627659,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia,Slackia exigua
OTU682,0.000229415087590481,0,0,7.64716958634938e-05,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,DNF00809,Coriobacteriaceae bacterium
OTU466,0.000450191267617859,0.000230864577372272,0,0.00022701861499671,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Cryptobacterium,Cryptobacterium curtum
OTU7,0.578123454618053,0.329346530530586,7.32571707257969e-05,0.302514414106455,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
OTU151,0.0393930577602989,0.000119682994726361,0,0.0131709135850084,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,?
OTU189,0.00424040461670169,0.00352601263606143,0.000743481469132065,0.0028366329072984,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Lautropia mirabilis
OTU11,0.91115410883722,0.369362776829261,0.0909461856873632,0.457154357117948,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,?
OTU508,0.000396405209090852,0.000248201786444516,1.7648512230419e-05,0.000220751835921929,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,?
OTU383,0.000562313325616305,0.000861855532428164,0.000114106108387129,0.000512758322143866,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,?,?
OTU148,0.0101292776138412,0.0110097053308078,0.00267064870072614,0.00793654388179173,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,Neisseria elongata
OTU235,0.00522677228130697,0.00090806024360077,0.000393432940116814,0.00217608848834152,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,Neisseria oralis
OTU421,0.000726635388227526,0.000259990178186701,9.23831528509344e-05,0.000359669573088387,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Eikenella,Eikenella corrodens
OTU397,0.000944324865254552,0.000323554200090593,2.0115058132518e-05,0.000429331374492554,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Kingella,Kingella oralis
OTU616,0.000360883918486411,0,3.92695857058708e-05,0.000133384501397427,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,?,?
OTU415,0.000127052663205574,0.000115153392352241,0.00431586973961535,0.00151935859839106,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,?
OTU465,7.33599734004563e-05,0.000289612072250591,3.92695857058708e-05,0.000134080543785639,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Ottowia sp.
OTU550,0,1.55306030533166e-05,0.000266551718050623,9.40274403679798e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,?
OTU603,0,1.55306030533166e-05,0.00381553937764532,0.00127702332689955,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,?
OTU282,0.136432872903901,5.43842572575126e-05,0,0.0454957523870527,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Methyloversatilis,Methyloversatilis universalis
OTU624,0,0,0.0023715732582253,0.000790524419408434,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,?
OTU604,0.00015334410524516,3.76381540640996e-05,5.68162158755467e-05,8.25994917282688e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Faucicola,Faucicola mancuniensis
OTU62,2.24592925322852e-05,1.52427406447679e-05,0.00133959944604643,0.000459100493074493,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,?
OTU213,0.00195906915822442,0.0068897187714351,0.0068009367322391,0.00521657488729954,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,?
OTU22,0.360622647424201,0.0623416499113084,0.0275112122691749,0.150158503201561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae
OTU45,0.0337912462290966,0.0103269160819203,0.00808733931240667,0.0174018338744746,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
OTU722,3.78160222481944e-05,0,0,1.26053407493981e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans
OTU140,0.0133588410769937,0.00266059700662567,0.00357643627586198,0.0065319581198271,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus
OTU278,0.145152251074164,0,0,0.048384083691388,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,?
OTU85,0.130030602203934,3.10703771050018e-05,0.000810860982347274,0.0436241778544622,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli
OTU156,0.0264678723326123,0,0.000711910498817678,0.00905992761047665,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,?
OTU502,0.000123360034519804,2.48361710636171e-05,5.69180979362898e-05,6.83714345065703e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis
OTU315,0.00506965357367247,0,0.000754907406677506,0.00194152032678332,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,?
OTU652,0,0,0.000379298294776112,0.000126432764925371,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,?
OTU620,0,0,0,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,?
OTU323,0.00118263248419364,0.000436626449145442,0.000192645279798871,0.000603968071045984,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,?,?
OTU567,0.000143195894512187,7.98712506639044e-05,7.85391714117416e-05,0.000100535438862611,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis
OTU152,0.0111782605322645,0.0047152543555484,0.00149463255492593,0.00579604914757961,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus
OTU226,0.00487546311308296,0.00195842719865679,0.000944342537201213,0.00259274428298032,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,?
OTU775,5.19940391776543e-05,1.52427406447679e-05,0,2.24122599408074e-05,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Wolinella,Wolinella succinogenes
OTU418,0.000116554035890903,1.52427406447679e-05,0.000358953335726672,0.000163583370754114,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,?,?,?
OTU519,0.000125353572425376,8.18552822201637e-05,0,6.90696182151801e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU553,4.14404707637479e-05,0,0,1.38134902545826e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
